action,curr_lane,free_E,free_NE,free_NW,free_SE,free_SW,free_W,orig_label_lc,latent_collision,iaction,probability,frequency,potential_crash_before_intervention,potential_crash_after_intervention
swerve_right,False,True,False,True,True,True,False,False,True,keep,0.000999,0,False,False
swerve_right,False,False,True,True,True,True,False,False,True,keep,0.000999,0,False,False
swerve_right,False,True,True,True,True,True,False,False,True,keep,0.0009989999999999,0,False,False
swerve_right,False,False,False,False,False,False,True,False,True,keep,0.000999,0,False,False
swerve_right,False,True,False,False,False,False,True,False,True,keep,0.000999,0,False,False
swerve_right,False,False,True,False,False,False,True,False,True,keep,0.000999,0,False,False
change_to_left,False,False,True,True,True,False,False,True,True,keep,0.000999,2500,True,False
swerve_right,False,True,True,False,False,False,True,False,True,keep,0.000999,0,False,False
swerve_right,False,False,False,True,False,False,True,False,True,keep,0.000999,0,False,False
swerve_right,False,True,False,True,False,False,True,False,True,keep,0.000999,0,False,False
swerve_right,False,False,True,True,False,False,True,False,True,keep,0.000999,0,False,False
swerve_right,False,True,True,True,False,False,True,False,True,keep,0.000999,0,False,False
swerve_right,False,False,False,False,True,False,True,False,True,keep,0.000999,0,False,False
swerve_right,False,True,False,False,True,False,True,False,True,keep,0.0009989999999999,0,False,False
swerve_right,False,False,True,False,True,False,True,False,True,keep,0.0009989999999999,0,False,False
swerve_right,False,True,True,False,True,False,True,False,True,keep,0.000999,0,False,False
swerve_right,False,False,False,True,True,False,True,False,True,keep,0.000999,0,False,False
change_to_right,False,False,True,True,True,False,True,True,True,keep,0.000999,2501,True,False
swerve_right,False,True,False,True,True,False,True,False,True,keep,0.0009989999999999,0,False,False
swerve_right,False,False,True,True,True,False,True,False,True,keep,0.000999,0,False,False
swerve_right,False,True,True,True,True,False,True,False,True,keep,0.000999,0,False,False
swerve_right,False,False,False,False,False,True,True,False,True,keep,0.000999,0,False,False
swerve_right,False,True,False,False,False,True,True,False,True,keep,0.000999,0,False,False
swerve_right,False,False,True,False,False,True,True,False,True,keep,0.0009989999999999,0,False,False
swerve_right,False,True,True,False,False,True,True,False,True,keep,0.000999,0,False,False
swerve_right,False,False,False,True,False,True,True,False,True,keep,0.000999,0,False,False
swerve_right,False,True,False,True,False,True,True,False,True,keep,0.000999,0,False,False
swerve_right,False,False,True,True,False,True,True,False,True,keep,0.0009989999999999,0,False,False
change_to_left,False,False,True,True,True,False,True,True,True,keep,0.0009989999999999,2523,True,False
swerve_right,False,True,True,True,False,True,True,False,True,keep,0.0009989999999999,0,False,False
swerve_right,False,False,False,False,True,True,True,False,True,keep,0.000999,0,False,False
swerve_right,False,True,False,False,True,True,True,False,True,keep,0.000999,0,False,False
swerve_right,False,False,True,False,True,True,True,False,True,keep,0.000999,0,False,False
swerve_right,False,True,True,False,True,True,True,False,True,keep,0.000999,0,False,False
swerve_right,False,False,False,True,True,True,True,False,True,keep,0.000999,0,False,False
swerve_right,False,True,False,True,True,True,True,False,True,keep,0.000999,0,False,False
swerve_right,False,False,True,True,True,True,True,False,True,keep,0.000999,0,False,False
swerve_right,False,True,True,True,True,True,True,False,True,keep,0.000999,12,False,False
change_to_right,False,False,True,True,True,True,False,True,True,keep,0.000999,2500,True,False
change_to_left,False,False,True,True,True,True,False,True,True,keep,0.000999,2500,True,False
change_to_right,False,False,True,True,True,True,True,True,True,keep,0.000999,2607,True,False
cruise,False,False,False,False,False,True,False,True,True,keep,0.000999,2500,True,False
change_to_left,False,False,True,True,True,True,True,True,True,keep,0.000999,2656,True,False
change_to_right,False,True,False,False,False,False,False,True,True,keep,0.000999,2500,True,False
cruise,False,True,False,False,False,False,False,True,True,keep,0.000999,2500,True,False
change_to_left,False,True,False,False,False,False,False,True,True,keep,0.000999,2500,True,False
change_to_right,False,True,False,False,False,False,True,True,True,keep,0.0009989999999999,2504,True,False
cruise,False,True,False,False,False,False,True,True,True,keep,0.000999,2500,True,False
change_to_left,False,True,False,False,False,False,True,True,True,keep,0.000999,2500,True,False
change_to_right,False,True,False,False,False,True,False,True,True,swerve_left,0.000999,2500,True,False
cruise,False,True,False,False,False,True,False,True,True,keep,0.000999,2500,True,False
change_to_left,False,True,False,False,False,True,False,True,True,keep,0.000999,2500,True,False
change_to_left,False,False,False,False,False,True,False,True,True,keep,0.000999,2500,True,False
change_to_right,False,True,False,False,False,True,True,True,True,keep,0.000999,3123,True,False
cruise,False,True,False,False,False,True,True,True,True,keep,0.000999,3516,True,False
change_to_left,False,True,False,False,False,True,True,True,True,keep,0.0009989999999999,2503,True,False
change_to_right,False,True,False,False,True,False,False,True,True,keep,0.000999,2502,True,False
cruise,False,True,False,False,True,False,False,True,True,keep,0.000999,2500,True,False
change_to_left,False,True,False,False,True,False,False,True,True,keep,0.000999,2500,True,False
change_to_right,False,True,False,False,True,False,True,True,True,keep,0.000999,2581,True,False
cruise,False,True,False,False,True,False,True,True,True,keep,0.000999,2575,True,False
change_to_left,False,True,False,False,True,False,True,True,True,keep,0.000999,2542,True,False
change_to_right,False,True,False,False,True,True,False,True,True,keep,0.000999,2524,True,False
